MAG	Depth_m	Zone	Estimated_Genome_Size	Cluster_Representative	Total_CDS	Total_KOs	Unique_KOs	TKO_Density	UKO_Density	CDS_Density	Quality	Completeness	Contamination	Strain.heterogeneity	Domain	Phylum	Class	Order	Family	Genus	Species	Contigs	Bases	Max	N50	N90	Sample	Count_of_Unique_Defense_Systems	Count_of_Unique_Genes_in_Systems	List_of_Defense_SubSystems_in_Genome	List_of_Unique_Genes_in_Systems	DS_Prevalence_per_Mbp	DS_Gene_Prevalence_per_PEG_Perc	Virus_List	Virus_Regions	Prophage_Count	Prophage_Base_Pairs	Prophage_Perc
Bin_S57.33	2000	Bathypelagic	4210561.29685917	FALSE	3894	2693	1840	64.8006267830399	44.2752147347915	93.6998294441728	98.58	98.7	0.04	100	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp001627335	52	4155824	452322	130844	38016	MP1847	9	21	Defense_System|Wadjet|Wadjet_I,Defense_System|CBASS|CBASS_II,Defense_System|RM|RM_Type_I,Defense_System|BREX|BREX_I,Defense_System|Hachiman|Hachiman,Defense_System|Lamassu-Fam|Lamassu-Fam,Defense_System|pAgo|pAgo,Defense_System|Uzume|Uzume	Bin_S57.33_02082,Bin_S57.33_02085,Bin_S57.33_02277,Bin_S57.33_03103,Bin_S57.33_00958,Bin_S57.33_03104,Bin_S57.33_03129,Bin_S57.33_03943,Bin_S57.33_02278,Bin_S57.33_03105,Bin_S57.33_02279,Bin_S57.33_00961,Bin_S57.33_03944,Bin_S57.33_03475,Bin_S57.33_02083,Bin_S57.33_02109,Bin_S57.33_03130,Bin_S57.33_02086,Bin_S57.33_02084,Bin_S57.33_03942,Bin_S57.33_02087	2.16563550333219	0.539291217257319	{'MP1847_196_fragment_2'}	['S57CMP1847_Scaffold_196|23593|34749']	1	11156	0.268442551946377
Bin_S57.35	2000	Bathypelagic	3351624.53728186	TRUE	3152	2120	1629	66.8988984086582	51.4048610885397	99.4647772566466	88.64	94.55	1.97	75	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter_A	Erythrobacter_A sp002895025	263	3168961	124608	17122	5191	MP1847	5	13	Defense_System|Olokun|Olokun,Defense_System|Retron|Retron_VI,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|SspBCDE|SspBCDE	Bin_S57.35_03055,Bin_S57.35_01648,Bin_S57.35_02411,Bin_S57.35_01647,Bin_S57.35_02885,Bin_S57.35_02415,Bin_S57.35_02648,Bin_S57.35_02242,Bin_S57.35_02243,Bin_S57.35_02410,Bin_S57.35_02245,Bin_S57.35_02244,Bin_S57.35_02647	1.57780420775137	0.41243654822335	{'MP1847_12261', 'MP1847_7042', 'MP1847_6024'}	['S57CMP1847_Scaffold_6024|0|6903', 'S57CMP1847_Scaffold_12261|0|4136', 'S57CMP1847_Scaffold_7042|0|6152']	3	17191	0.542480642709077
Bin_S57.36	2000	Bathypelagic	2803773.10293013	FALSE	1819	1286	988	68.9207577424647	52.9500067259371	97.4858929498781	57.7	66.55	2.95	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	UBA11889		387	1865911	17776	5104	2901	MP1847	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S57.37	2000	Bathypelagic	3029247.70642202	FALSE	2291	1716	1421	64.9629907810096	53.7951106642276	86.7308927035507	87.2	87.2	0	0	Bacteria	SAR324	SAR324	SAR324	NAC60-12	Arctic96AD-7	Arctic96AD-7 sp002082305	219	2641504	80737	18835	5045	MP1847	2	1	Defense_System|dGTPase|dGTPase	Bin_S57.37_01121	0.757144414697082	0.0436490615451768	set()	[]	0	0	0
Bin_S57.39	2000	Bathypelagic	2572720	TRUE	2372	1785	1565	69.3818215740539	60.8305606517616	92.1981404894431	97.6	100	0.8	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Kangiella		11	2572720	1025229	785131	106913	MP1847	4	4	Defense_System|NLR|NLR_like_bNACHT01,Defense_System|Retron|Retron_II,Defense_System|RM|RM_Type_IV	Bin_S57.39_02261,Bin_S57.39_01195,Bin_S57.39_01194,Bin_S57.39_02053	1.55477471314407	0.168634064080944	{'MP1847_223_fragment_2'}	['S57CMP1847_Scaffold_223|86744|97672']	1	10928	0.424764451630959
Bin_S57.41	2000	Bathypelagic	3503144.62851916	TRUE	2940	1777	1351	51.5559031944351	39.1964126143398	85.297892735869	98.39	98.39	0	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Vicingaceae	UBA5081		25	3446744	497569	335431	133709	MP1847	8	30	Defense_System|RM|RM_Type_III,Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|BREX|BREX_III,Defense_System|RM|RM_Type_II,Defense_System|Cas|CAS_Class2-Subtype-II-C,Defense_System|pAgo|pAgo,Defense_System|Tiamat|Tiamat,Defense_System|AbiE|AbiE,Defense_System|AbiD|AbiD	Bin_S57.41_01001,Bin_S57.41_01107,Bin_S57.41_00546,Bin_S57.41_00415,Bin_S57.41_02753,Bin_S57.41_02752,Bin_S57.41_00742,Bin_S57.41_00550,Bin_S57.41_00997,Bin_S57.41_02436,Bin_S57.41_00957,Bin_S57.41_00683,Bin_S57.41_01575,Bin_S57.41_01577,Bin_S57.41_00961,Bin_S57.41_01000,Bin_S57.41_00549,Bin_S57.41_00998,Bin_S57.41_00963,Bin_S57.41_02951,Bin_S57.41_02952,Bin_S57.41_00958,Bin_S57.41_01576,Bin_S57.41_00960,Bin_S57.41_00548,Bin_S57.41_00962,Bin_S57.41_00414,Bin_S57.41_00734,Bin_S57.41_00736,Bin_S57.41_02439	2.32103109485358	1.02040816326531	{'MP1847_45_fragment_1'}	['S57CMP1847_Scaffold_45|1097|54006']	1	52909	1.5350429274701
Bin_S57.43	2000	Bathypelagic	3311964.65481604	FALSE	2811	1991	1592	62.1283338591306	49.6777034172456	87.7160956695209	94.03	96.76	0.91	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Xanthomonadales	Marinicellaceae	Marinicella		14	3204657	628702	293710	155003	MP1847	2	4	Defense_System|RM|RM_Type_I	Bin_S57.43_01218,Bin_S57.43_01216,Bin_S57.43_01217,Bin_S57.43_01219	0.624091751472934	0.142298114549982	set()	[]	0	0	0
Bin_S57.44	2000	Bathypelagic	5680028.83031301	FALSE	5357	3708	2437	67.2172145679354	44.1770096823243	97.1096597735788	95.08	97.12	0.68	60	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Mameliella		145	5516444	318721	69239	17959	MP1847	9	25	Defense_System|RM|RM_Type_III,Defense_System|CBASS|CBASS_II,Defense_System|Gabija|Gabija,Defense_System|RM|RM_Type_IIG,Defense_System|Menshen|Menshen,Defense_System|Gao_Qat|Gao_Qat,Defense_System|pAgo|pAgo,Defense_System|PD-T7-2|PD-T7-2,Defense_System|PD-Lambda-1|PD-Lambda-1	Bin_S57.44_05395,Bin_S57.44_04851,Bin_S57.44_05196,Bin_S57.44_05393,Bin_S57.44_05197,Bin_S57.44_04853,Bin_S57.44_05003,Bin_S57.44_04625,Bin_S57.44_04852,Bin_S57.44_04858,Bin_S57.44_04854,Bin_S57.44_02276,Bin_S57.44_05195,Bin_S57.44_05016,Bin_S57.44_03842,Bin_S57.44_05015,Bin_S57.44_04629,Bin_S57.44_05391,Bin_S57.44_04469,Bin_S57.44_05012,Bin_S57.44_05392,Bin_S57.44_04857,Bin_S57.44_04626,Bin_S57.44_03843,Bin_S57.44_05394	1.63148579048387	0.466679111442972	{'MP1847_87_fragment_3', 'MP1847_126_fragment_4', 'MP1847_2713'}	['S57CMP1847_Scaffold_126|153817|163640', 'S57CMP1847_Scaffold_87|96338|131589', 'S57CMP1847_Scaffold_2713|0|12552']	3	57626	1.04462222402693
Bin_S57.52	2000	Bathypelagic	2228281.76431863	FALSE	1252	1028	905	75.9285739609308	66.8437348586015	92.473321594441	56.53	60.76	1.41	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	UBA11654	UBA11654	DTSX01	DTSX01 sp012965065	119	1353904	76867	18242	4357	MP1847	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S57.54	2000	Bathypelagic	1722125.49462973	FALSE	1065	664	603	54.4898307532727	49.4839878678064	87.3970930003545	68.36	70.76	0.8	0	Archaea	Thermoplasmatota	Poseidoniia_A	Poseidoniales	Thalassarchaeaceae	Thalassarchaeum	Thalassarchaeum sp002507125	68	1218576	73275	27180	8227	MP1847	0	0	NA	NA	0	0	{'MP1847_9255'}	['S57CMP1847_Scaffold_9255|0|5056']	1	5056	0.414910518506847
Bin_S57.55	2000	Bathypelagic	3315113.70620774	FALSE	3111	2416	1899	74.6551371448242	58.6796794031544	96.130849196005	96.66	97.62	0.32	100	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter pontiacus	25	3236214	325861	207358	68557	MP1847	3	3	Defense_System|PD-Lambda-5|PD-Lambda-5,Defense_System|PD-T4-3|PD-T4-3	Bin_S57.55_01953,Bin_S57.55_01952,Bin_S57.55_01676	0.92700915328838	0.0964320154291225	set()	[]	0	0	0
Bin_S57.56	2000	Bathypelagic	1055005.4204739	FALSE	791	479	430	70.3153327060247	63.1223237235712	116.115716431034	64.57	64.57	0	0	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus		124	681217	16273	6599	2920	MP1847	0	0	NA	NA	0	0	{'MP1847_9864'}	['S57CMP1847_Scaffold_9864|0|4816']	1	4816	0.706970025703997
Bin_S57.58	2000	Bathypelagic	3485806.12035326	TRUE	3169	2428	1845	71.5279344865396	54.3529815188079	93.3575059258007	96.36	97.38	0.34	66.67	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacter	Spongiibacter tropicus	177	3394478	130582	30934	8501	MP1847	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S57.59	2000	Bathypelagic	2343879.40468374	FALSE	1839	1284	1153	59.948539501372	53.8322944276338	85.8608755007968	85.71	91.38	1.89	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	2-12-FULL-35-11		181	2141837	72817	15647	5940	MP1847	3	3	Defense_System|dGTPase|dGTPase,Defense_System|Lamassu-Fam|Lamassu-Fam	Bin_S57.59_01161,Bin_S57.59_00728,Bin_S57.59_00723	1.40066681077972	0.163132137030995	{'MP1847_16331'}	['S57CMP1847_Scaffold_16331|0|3401']	1	3401	0.158788927448727
Bin_S57.6	2000	Bathypelagic	2556932.75423094	FALSE	1679	1165	791	68.2378355075724	46.3314402459139	98.344485680012	66.44	66.77	0.11	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	UBA9611 sp009392075	288	1707264	19607	6551	3208	MP1847	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S57.63	2000	Bathypelagic	6631161.2343537	TRUE	4692	2627	1673	49.0965267244337	31.2670305329188	87.6897234073251	70.34	80.69	3.45	50	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum		455	5350684	50865	16279	6013	MP1847	4	13	Defense_System|CBASS|CBASS_II,Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_I,Defense_System|RM|RM_Type_II,Defense_System|AbiD|AbiD	Bin_S57.63_02449,Bin_S57.63_02448,Bin_S57.63_03372,Bin_S57.63_04111,Bin_S57.63_04110,Bin_S57.63_04255,Bin_S57.63_02030,Bin_S57.63_00873,Bin_S57.63_03378,Bin_S57.63_00870,Bin_S57.63_03380,Bin_S57.63_02446,Bin_S57.63_00874	0.747567974487	0.277067348678602	{'MP1847_753', 'MP1847_1166'}	['S57CMP1847_Scaffold_1166|0|24390', 'S57CMP1847_Scaffold_753|0|34344']	2	58734	1.09769143533799
Bin_S57.68	2000	Bathypelagic	6271276.32740573	FALSE	5117	3376	2037	67.893482044728	40.9653503925092	102.906086381183	68.25	79.29	3.68	4.55	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium_E		873	4972495	36417	6213	3215	MP1847	6	17	Defense_System|Borvo|Borvo,Defense_System|Dpd|Dpd,Defense_System|RM|RM_Type_IIG,Defense_System|RloC|RloC,Defense_System|RM|RM_Type_II,Defense_System|pAgo|pAgo	Bin_S57.68_02378,Bin_S57.68_02381,Bin_S57.68_02379,Bin_S57.68_03418,Bin_S57.68_02382,Bin_S57.68_00032,Bin_S57.68_01134,Bin_S57.68_03857,Bin_S57.68_03508,Bin_S57.68_02376,Bin_S57.68_01133,Bin_S57.68_03858,Bin_S57.68_03856,Bin_S57.68_02460,Bin_S57.68_03859,Bin_S57.68_02380,Bin_S57.68_03507	1.20663771406507	0.332225913621262	{'MP1847_21235', 'MP1847_2941', 'MP1847_10646', 'MP1847_15129', 'MP1847_12965', 'MP1847_6374', 'MP1847_7272', 'MP1847_4016'}	['S57CMP1847_Scaffold_7272|0|6014', 'S57CMP1847_Scaffold_12965|0|3984', 'S57CMP1847_Scaffold_15129|0|3594', 'S57CMP1847_Scaffold_10646|0|4567', 'S57CMP1847_Scaffold_21235|0|2856', 'S57CMP1847_Scaffold_2941|0|11770', 'S57CMP1847_Scaffold_4016|0|9332', 'S57CMP1847_Scaffold_6374|0|6615']	8	48732	0.980031151363651
Bin_S57.69	2000	Bathypelagic	3611360.94674556	TRUE	2695	1663	1371	63.3674442991401	52.2409898581606	102.691077802876	70.18	72.67	0.83	25	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Ponticaulis		479	2624376	27021	5918	3171	MP1847	4	7	Defense_System|Gabija|Gabija,Defense_System|pAgo|pAgo,Defense_System|RM|RM_Type_II	Bin_S57.69_01761,Bin_S57.69_00464,Bin_S57.69_00632,Bin_S57.69_00294,Bin_S57.69_01760,Bin_S57.69_00293,Bin_S57.69_00634	1.52417184123007	0.25974025974026	set()	[]	0	0	0
Bin_S57.70	2000	Bathypelagic	3224525.15201769	FALSE	2872	1890	1524	64.8018588876092	52.252927483977	98.4713961509067	89.43	90.45	0.34	100	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Alteriqipengyuania	Alteriqipengyuania bathyomarina	69	2916583	165770	72532	21619	MP1847	6	11	Defense_System|Dsr|Dsr_I,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|Druantia|Druantia_I,Defense_System|Septu|Septu,Defense_System|Shedu|Shedu	Bin_S57.70_00434,Bin_S57.70_02911,Bin_S57.70_00579,Bin_S57.70_00223,Bin_S57.70_02889,Bin_S57.70_00224,Bin_S57.70_00578,Bin_S57.70_02908,Bin_S57.70_00581,Bin_S57.70_02910,Bin_S57.70_00770	2.05720186944791	0.383008356545961	{'MP1847_322_fragment_1', 'MP1847_1421_fragment_1', 'MP1847_266_fragment_1_1', 'MP1847_123_fragment_2_1'}	['S57CMP1847_Scaffold_123|51682|88729', 'S57CMP1847_Scaffold_266|29080|71574', 'S57CMP1847_Scaffold_1421|953|15445', 'S57CMP1847_Scaffold_322|16052|25706']	4	103687	3.55508483729076
Bin_S57.71	2000	Bathypelagic	2266476.60243806	TRUE	1634	1073	969	62.055583990469	56.040876874897	94.5003021811988	71.94	76.29	1.45	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae			295	1729095	22855	6475	3215	MP1847	2	2	Defense_System|RM|RM_Type_II	Bin_S57.71_01608,Bin_S57.71_01609	1.15667444530231	0.122399020807834	{'MP1847_16250'}	['S57CMP1847_Scaffold_16250|0|3414']	1	3414	0.197444327813105
Bin_S57.74	2000	Bathypelagic	4084676.32458717	TRUE	3662	2761	1981	68.4774542756122	49.1321394132516	90.8237731102108	92.53	98.71	2.06	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Marortus	Marortus luteolus	50	4031984	563509	219823	112638	MP1847	8	30	Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|Gao_Qat|Gao_Qat,Defense_System|RM|RM_Type_II,Defense_System|DarTG|DarTG,Defense_System|Cas|CAS_Class1-Subtype-I-F,Defense_System|AbiE|AbiE,Defense_System|CBASS|CBASS_III,Defense_System|Retron|Retron_II	Bin_S57.74_02949,Bin_S57.74_02028,Bin_S57.74_00412,Bin_S57.74_03664,Bin_S57.74_03204,Bin_S57.74_01179,Bin_S57.74_02804,Bin_S57.74_03666,Bin_S57.74_03205,Bin_S57.74_03665,Bin_S57.74_02805,Bin_S57.74_00414,Bin_S57.74_02025,Bin_S57.74_01225,Bin_S57.74_00413,Bin_S57.74_01177,Bin_S57.74_01180,Bin_S57.74_02027,Bin_S57.74_02806,Bin_S57.74_02662,Bin_S57.74_02807,Bin_S57.74_03203,Bin_S57.74_02033,Bin_S57.74_02950,Bin_S57.74_01178,Bin_S57.74_02026,Bin_S57.74_02657,Bin_S57.74_03668,Bin_S57.74_02030,Bin_S57.74_01224	1.98413485767801	0.819224467504096	{'MP1847_17420'}	['S57CMP1847_Scaffold_17420|0|3260']	1	3260	0.0808534954503788
Bin_S57.77	2000	Bathypelagic	2894905.11095491	FALSE	2711	1982	1628	68.7469736763606	56.4682508300278	94.0328181819443	98.57	99.59	0.34	100	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingopyxis	Novosphingopyxis baekryungensis	26	2883036	391869	165034	57517	MP1847	3	8	Defense_System|RM|RM_Type_IIG,Defense_System|RloC|RloC,Defense_System|RM|RM_Type_II	Bin_S57.77_02159,Bin_S57.77_02160,Bin_S57.77_00947,Bin_S57.77_01857,Bin_S57.77_02161,Bin_S57.77_02158,Bin_S57.77_02693,Bin_S57.77_02692	1.04056973274007	0.295094061232018	set()	[]	0	0	0
Bin_S57.80	2000	Bathypelagic	1296852.99145299	FALSE	781	482	406	63.5331552120254	53.5154792864778	102.944801287535	55.71	58.5	0.93	100	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA6175		28	758659	81982	33382	16131	MP1847	2	2	Defense_System|PsyrTA|PsyrTA	Bin_S57.80_00287,Bin_S57.80_00289	2.63623050672305	0.256081946222791	set()	[]	0	0	0
Bin_S57.82	2000	Bathypelagic	3715247.08956997	TRUE	2898	1551	1195	49.5924054235099	38.2094935403574	92.6620186443144	79.29	84.18	1.63	20	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Nonlabens		429	3127495	70879	8552	3721	MP1847	6	9	Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_IIG,Defense_System|DRT|DRT_3,Defense_System|Lamassu-Fam|Lamassu-Fam,Defense_System|Rst_PARIS|PARIS_I_merge,Defense_System|AbiD|AbiD	Bin_S57.82_01021,Bin_S57.82_02401,Bin_S57.82_00623,Bin_S57.82_01058,Bin_S57.82_00624,Bin_S57.82_01059,Bin_S57.82_01348,Bin_S57.82_01057,Bin_S57.82_02546	1.91846829491334	0.31055900621118	{'MP1847_6105', 'MP1847_11259', 'MP1847_5424', 'MP1847_6502', 'MP1847_12774', 'MP1847_1281_fragment_1', 'MP1847_17035', 'MP1847_5747', 'MP1847_14230'}	['S57CMP1847_Scaffold_12774|0|4022', 'S57CMP1847_Scaffold_17035|0|3305', 'S57CMP1847_Scaffold_5424|0|7454', 'S57CMP1847_Scaffold_1281|12351|20612', 'S57CMP1847_Scaffold_14230|0|3745', 'S57CMP1847_Scaffold_6502|0|6513', 'S57CMP1847_Scaffold_5747|0|7151', 'S57CMP1847_Scaffold_6105|0|6820', 'S57CMP1847_Scaffold_11259|0|4396']	9	51667	1.65202502322146
Bin_S57.84	2000	Bathypelagic	1828822.29453133	TRUE	1562	959	813	55.0415853813222	46.6619488164911	89.6506322894946	93.23	95.27	0.68	0	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	SM23-39			13	1742319	383925	292583	67038	MP1847	3	9	Defense_System|SoFIC|SoFic,Defense_System|AbiE|AbiE	Bin_S57.84_00990,Bin_S57.84_00264,Bin_S57.84_01586,Bin_S57.84_01563,Bin_S57.84_00899,Bin_S57.84_01587,Bin_S57.84_00993,Bin_S57.84_00995,Bin_S57.84_00265	1.72184312975982	0.57618437900128	{'MP1847_21_fragment_1'}	['S57CMP1847_Scaffold_21|4402|11180']	1	6778	0.389021757783735
Bin_S57.86	2000	Bathypelagic	3137723.66654461	FALSE	2502	1958	1346	76.1649285788472	52.3585259791258	97.3261753341551	75.39	81.93	2.18	22.22	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Arenicellales	UBA868	REDSEA-S09-B13	REDSEA-S09-B13 sp003447825	377	2570737	64440	8995	3263	MP1847	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S57.9	2000	Bathypelagic	2697574.34283974	FALSE	2217	1716	1550	64.5617625812665	58.3162773898387	83.4110883698531	96.34	98.53	0.73	25	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp000511655	135	2657920	85744	30369	9431	MP1847	5	15	Defense_System|RM|RM_Type_III,Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_IIG,Defense_System|AVAST|AVAST_II,Defense_System|Shango|Shango,Defense_System|RM|RM_Type_II,Defense_System|DarTG|DarTG	Bin_S57.9_00496,Bin_S57.9_00854,Bin_S57.9_01055,Bin_S57.9_01407,Bin_S57.9_00058,Bin_S57.9_01687,Bin_S57.9_00494,Bin_S57.9_00057,Bin_S57.9_00894,Bin_S57.9_01688,Bin_S57.9_00055,Bin_S57.9_00056,Bin_S57.9_00495,Bin_S57.9_00895,Bin_S57.9_01408	1.88117023838189	0.6765899864682	set()	[]	0	0	0
Bin_S57.90	2000	Bathypelagic	3708296.7618236	FALSE	3206	2311	1822	66.3823132929218	52.3360341063191	92.0907383890555	90.91	93.88	0.99	100	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp900107995	170	3481349	125218	44785	8133	MP1847	4	8	Defense_System|RM|RM_Type_I,Defense_System|Bunzi|Bunzi,Defense_System|Retron|Retron_III	Bin_S57.90_02080,Bin_S57.90_01701,Bin_S57.90_01533,Bin_S57.90_02079,Bin_S57.90_01699,Bin_S57.90_01700,Bin_S57.90_01534,Bin_S57.90_01698	1.14897989256464	0.249532127261385	{'MP1847_1304_fragment_1'}	['S57CMP1847_Scaffold_1304|13534|22017']	1	8483	0.243669910715645
Bin_S57.91	2000	Bathypelagic	2289638.45120313	FALSE	1643	1161	944	61.9356242934884	50.3593706572378	87.648777531612	81.87	81.87	0	0	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	TCS55	TCS55	TCS55 sp012964665	115	1874527	97006	32414	5046	MP1847	2	2	Defense_System|PsyrTA|PsyrTA	Bin_S57.91_00207,Bin_S57.91_00211	1.06693581900928	0.121728545343883	set()	[]	0	0	0
Bin_S57.92	2000	Bathypelagic	3040325.00709622	TRUE	2015	1489	906	69.5075606393949	42.2927131895848	94.0616082527741	64.52	70.46	1.98	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611		298	2142213	46423	9120	3392	MP1847	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S57.96	2000	Bathypelagic	1528550.58499656	FALSE	1015	740	658	66.6371302089524	59.2530157803928	91.4009285974145	61.1	72.65	3.85	0	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	D37C17	D37C17	D37C17 sp012964845	211	1110492	24969	5703	2803	MP1847	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S57.99	2000	Bathypelagic	2016953.98773006	FALSE	1902	1244	1102	63.0645839131574	55.8658934664787	96.4218959829787	97.8	97.8	0	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Micavibrionales	GCA-2720935			7	1972581	864874	352218	216955	MP1847	6	11	Defense_System|PrrC|PrrC,Defense_System|RM|RM_Type_IIG,Defense_System|DRT|DRT_3,Defense_System|Uzume|Uzume,Defense_System|AbiE|AbiE,Defense_System|DRT|DRT_4	Bin_S57.99_01663,Bin_S57.99_00773,Bin_S57.99_01872,Bin_S57.99_01092,Bin_S57.99_01093,Bin_S57.99_01868,Bin_S57.99_01664,Bin_S57.99_01666,Bin_S57.99_01665,Bin_S57.99_01873,Bin_S57.99_00769	3.0417001887375	0.578338590956887	{'MP1847_4_fragment_12', 'MP1847_79_fragment_1_1'}	['S57CMP1847_Scaffold_79|176049|201957', 'S57CMP1847_Scaffold_4|601176|612449']	2	37181	1.88489091195748
Bin_S58.14	730	Mesopelagic	2837522.10966393	FALSE	1834	1135	989	64.3185211840275	56.044949296038	103.929663305292	60.6	62.19	0.53	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas		390	1764655	15361	4628	2856	MP1849	4	12	Defense_System|RM|RM_Type_III,Defense_System|CBASS|CBASS_II,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_II,Defense_System|pAgo|pAgo	Bin_S58.14_00517,Bin_S58.14_01374,Bin_S58.14_00016,Bin_S58.14_01279,Bin_S58.14_00524,Bin_S58.14_00362,Bin_S58.14_00515,Bin_S58.14_01276,Bin_S58.14_00525,Bin_S58.14_00516,Bin_S58.14_01278,Bin_S58.14_00017	2.2667320241067	0.654307524536532	{'MP1849_5819', 'MP1849_19044', 'MP1849_14955', 'MP1849_26077', 'MP1849_21985', 'MP1849_11348', 'MP1849_25146', 'MP1849_10138'}	['S58CMP1849_Scaffold_21985|0|2848', 'S58CMP1849_Scaffold_5819|0|6555', 'S58CMP1849_Scaffold_26077|0|2554', 'S58CMP1849_Scaffold_11348|0|4301', 'S58CMP1849_Scaffold_25146|0|2614', 'S58CMP1849_Scaffold_10138|0|4621', 'S58CMP1849_Scaffold_19044|0|3125', 'S58CMP1849_Scaffold_14955|0|3627']	8	30245	1.71393275172767
Bin_S58.22	730	Mesopelagic	2770622.11421628	FALSE	1955	1463	1244	64.160419467929	54.5560914682869	85.7372659328785	82.3	82.3	0	0	Bacteria	SAR324	SAR324	SAR324	NAC60-12	Arctic96AD-7	Arctic96AD-7 sp002082305	246	2280222	66679	13546	3888	MP1849	2	1	Defense_System|dGTPase|dGTPase	Bin_S58.22_01060	0.877107579875995	0.051150895140665	set()	[]	0	0	0
Bin_S58.24	730	Mesopelagic	1091134.51412159	FALSE	652	449	417	65.6611300733825	60.9814949679299	95.3475652735978	62.67	62.67	0	0	Archaea	Thermoplasmatota	Poseidoniia_B	MGIII	CG-Epi1	CG-Epi1	CG-Epi1 sp002506485	124	683814	15193	6728	3027	MP1849	2	1	Defense_System|RM|RM_Type_IV	Bin_S58.24_00408	2.92477194090791	0.153374233128834	set()	[]	0	0	0
Bin_S58.26	730	Mesopelagic	5159916.07858097	FALSE	2848	1868	1363	69.0485202621182	50.3817629107426	105.27311868657	49.61	52.43	0.94	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Oricola	Oricola sp002706335	641	2705344	13035	4264	2801	MP1849	2	2	Defense_System|RM|RM_Type_I	Bin_S58.26_01299,Bin_S58.26_01300	0.739277518866362	0.0702247191011236	set()	[]	0	0	0
